STUDENT,GRADUATE,MAJOR,201,301,302,304,314,317,350,365,373,385,414,415,435,436
2350,1,Mathematics,0.0,-11.5,0.0,-10.5,0.0,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0
2352,1,Statistics,4.0,0.0,0.0,0.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,1,Computer Science,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2361,0,Mathematics,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,1,Physics,3.0,8.0,0.0,10.5,0.0,5.5,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0
2375,1,Computer Science,0.5,3.0,0.0,5.5,6.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,1,Physics,10.5,0.0,0.0,0.0,0.0,6.5,0.0,6.5,8.0,4.0,11.5,0.0,0.0,0.0
2381,0,Mathematics,4.0,-14.0,0.0,0.0,0.0,-5.5,14.0,14.0,0.0,0.0,0.0,0.0,-10.5,14.0
2389,1,Computer Science,0.0,0.0,0.0,0.0,0.0,9.0,-6.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0
2391,1,Economics,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
2398,1,Management,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
