STUDENT,CRSE,GRADE_CATGORY,CRSE_SEM,GRAD_SEM
7299,166,1,2.0,8.0
7299,265,1,3.0,8.0
7299,165,1,1.0,8.0
7300,140,-1,7.0,0.0
7301,165,1,1.0,8.0
7302,266,1,1.0,8.0
7302,266,1,1.0,8.0
7303,143,1,1.0,0.0
7305,104,1,1.0,0.0
7308,104,1,2.0,6.0
7310,160,1,2.0,8.0
7313,166,1,1.0,0.0
7314,143,1,1.0,8.0
7314,165,1,3.0,8.0
7314,165,-1,2.0,8.0
7314,265,1,5.0,8.0
7314,166,1,4.0,8.0
7314,207,-1,6.0,8.0
7314,207,-1,8.0,8.0
7315,166,-1,1.0,8.0
7315,166,-1,2.0,8.0
7316,140,1,1.0,0.0
7316,143,1,2.0,0.0
7319,160,1,4.0,8.0
7320,207,1,3.0,6.0
7320,166,1,1.0,6.0
7323,150,1,2.0,7.0
7325,104,1,7.0,0.0
7328,207,1,1.0,8.0
7329,160,1,4.0,9.0
7329,160,1,4.0,9.0
7329,165,1,6.0,9.0
7329,165,1,6.0,9.0
7329,166,1,6.0,9.0
7329,166,1,6.0,9.0
7329,201,1,8.0,9.0
7329,201,1,8.0,9.0
7329,265,1,8.0,9.0
7329,265,1,8.0,9.0
7330,151,1,4.0,8.0
7330,150,1,1.0,8.0
7331,265,1,5.0,0.0
7333,143,1,4.0,0.0
7333,207,1,8.0,0.0
7334,101,1,1.0,8.0
7334,265,1,1.0,8.0
7334,304,1,3.0,8.0
7334,317,1,3.0,8.0
7334,201,1,2.0,8.0
7334,267,1,2.0,8.0
7334,301,1,4.0,8.0
7334,314,1,4.0,8.0
7334,490,1,4.0,8.0
7334,495,1,4.0,8.0
7334,373,1,5.0,8.0
7334,495,1,5.0,8.0
7334,490,1,8.0,8.0
7334,490,1,8.0,8.0
7335,165,1,8.0,9.0
7336,166,1,1.0,0.0
7337,143,-1,1.0,7.0
7337,165,-1,3.0,7.0
7337,207,1,5.0,7.0
7339,166,1,1.0,8.0
7339,266,1,3.0,8.0
7339,265,1,2.0,8.0
7342,201,-1,5.0,8.0
7342,317,-1,5.0,8.0
7342,317,1,7.0,8.0
7342,201,1,6.0,8.0
7342,165,1,2.0,8.0
7342,166,1,2.0,8.0
7342,265,1,3.0,8.0
7342,267,1,4.0,8.0
7342,495,1,4.0,8.0
7343,314,1,7.0,7.0
7344,143,-1,1.0,8.0
7344,143,1,3.0,8.0
7344,165,1,4.0,8.0
7344,166,1,4.0,8.0
7344,266,1,5.0,8.0
7347,166,1,1.0,7.0
7347,207,1,2.0,7.0
7348,104,1,4.0,8.0
7349,104,1,2.0,8.0
7351,104,1,1.0,0.0
7351,143,1,2.0,0.0
7352,104,1,2.0,6.0
7353,104,1,2.0,6.0
7354,201,1,3.0,10.0
7354,267,1,3.0,10.0
7354,317,1,4.0,10.0
7354,414,1,4.0,10.0
7354,101,1,5.0,10.0
7354,301,1,5.0,10.0
7354,385,1,7.0,10.0
7354,302,1,8.0,10.0
7354,365,1,8.0,10.0
7354,166,1,1.0,10.0
7354,240,1,2.0,10.0
7354,265,1,2.0,10.0
7355,143,1,1.0,8.0
7355,165,1,2.0,8.0
7356,150,1,1.0,8.0
7357,302,1,5.0,7.0
7357,350,-1,5.0,7.0
7357,301,1,7.0,7.0
7357,317,1,7.0,7.0
7358,150,1,2.0,8.0
7359,201,-1,6.0,8.0
7359,266,1,6.0,8.0
7360,165,1,1.0,0.0
7360,166,1,2.0,0.0
7361,140,-1,1.0,0.0
7363,143,1,1.0,0.0
7363,165,-1,2.0,0.0
7364,166,-1,2.0,0.0
7366,150,1,1.0,0.0
7367,165,1,1.0,8.0
7367,166,1,2.0,8.0
7367,265,1,5.0,8.0
7368,165,1,1.0,10.0
7368,166,1,2.0,10.0
7368,207,-1,6.0,10.0
7372,143,1,1.0,0.0
7373,201,1,4.0,10.0
7373,317,1,4.0,10.0
7373,101,1,5.0,10.0
7373,301,1,5.0,10.0
7373,435,1,7.0,10.0
7373,341,1,6.0,10.0
7373,436,1,8.0,10.0
7373,495,1,8.0,10.0
7374,166,1,1.0,10.0
7375,166,1,1.0,0.0
7376,140,1,5.0,8.0
7377,140,1,4.0,4.0
7377,165,1,4.0,4.0
7378,165,1,4.0,9.0
7381,143,1,1.0,8.0
7381,165,1,2.0,8.0
7382,143,1,1.0,0.0
7384,150,1,1.0,5.0
7385,104,1,2.0,4.0
7386,140,1,1.0,10.0
7386,143,1,2.0,10.0
7389,140,1,1.0,9.0
7389,143,1,2.0,9.0
7390,104,1,5.0,8.0
7393,143,1,1.0,0.0
7393,165,1,2.0,0.0
7395,104,1,2.0,8.0
7398,104,1,4.0,8.0
7398,140,1,6.0,8.0
7399,166,1,1.0,0.0
7401,104,-1,7.0,8.0
7402,165,1,1.0,0.0
7403,150,-1,8.0,0.0
7404,150,1,1.0,9.0
7406,265,1,3.0,8.0
7406,266,1,4.0,8.0
7407,165,1,1.0,0.0
7407,166,1,2.0,0.0
7407,265,-1,3.0,0.0
7408,143,1,1.0,0.0
7414,201,1,2.0,9.0
7414,267,-1,2.0,9.0
7414,267,1,2.0,9.0
7414,350,1,4.0,9.0
7414,385,1,4.0,9.0
7414,317,1,8.0,9.0
7416,143,1,1.0,0.0
7419,145,-1,2.0,10.0
7420,317,1,5.0,8.0
7420,373,1,5.0,8.0
7420,301,1,6.0,8.0
7420,265,1,1.0,8.0
7420,201,1,2.0,8.0
7420,101,1,3.0,8.0
7420,266,1,3.0,8.0
7420,341,1,3.0,8.0
7422,104,1,2.0,11.0
7423,151,-1,2.0,0.0
7424,207,1,8.0,0.0
7425,165,1,1.0,8.0
7426,265,1,3.0,12.0
7427,166,-1,2.0,8.0
7427,207,1,3.0,8.0
7428,150,-1,7.0,10.0
7432,140,-1,3.0,0.0
7433,166,1,2.0,8.0
7434,143,1,1.0,7.0
7435,143,1,2.0,10.0
7435,165,-1,3.0,10.0
7435,140,1,1.0,10.0
7436,140,-1,7.0,7.0
7436,150,-1,6.0,7.0
7437,104,1,2.0,8.0
7438,165,1,1.0,8.0
7438,166,1,2.0,8.0
7438,207,1,6.0,8.0
7440,143,1,1.0,0.0
7440,165,-1,3.0,0.0
7440,165,-1,2.0,0.0
7441,201,1,3.0,7.0
7441,265,1,3.0,7.0
7441,166,1,2.0,7.0
7441,165,1,1.0,7.0
7444,181,1,6.0,7.0
7445,165,1,1.0,0.0
7445,166,1,2.0,0.0
7445,207,1,4.0,0.0
7446,143,1,1.0,8.0
7446,166,1,3.0,8.0
7446,165,1,2.0,8.0
7447,105,1,2.0,12.0
7449,150,1,3.0,8.0
7450,104,1,2.0,8.0
7451,150,1,2.0,0.0
7453,150,-1,3.0,0.0
7453,140,1,2.0,0.0
7455,265,1,2.0,0.0
7455,166,1,1.0,0.0
7457,140,1,4.0,7.0
7457,104,1,5.0,7.0
7458,165,1,1.0,8.0
7458,166,1,2.0,8.0
7458,265,1,3.0,8.0
7458,207,1,4.0,8.0
7459,166,1,1.0,7.0
7459,265,1,2.0,7.0
7459,207,1,7.0,7.0
7460,101,1,1.0,9.0
7460,165,1,1.0,9.0
7461,143,1,1.0,6.0
7462,150,1,3.0,0.0
7463,140,-1,3.0,8.0
7463,140,1,7.0,8.0
7467,207,1,5.0,8.0
7469,166,1,2.0,8.0
7469,265,1,4.0,8.0
7469,165,1,1.0,8.0
7471,150,1,6.0,9.0
7472,143,1,2.0,9.0
7473,267,1,4.0,9.0
7473,267,1,4.0,9.0
7473,317,1,4.0,9.0
7473,317,1,4.0,9.0
7473,301,-1,5.0,9.0
7473,301,-1,5.0,9.0
7473,304,1,5.0,9.0
7473,304,1,5.0,9.0
7473,414,1,5.0,9.0
7473,414,1,5.0,9.0
7473,342,1,7.0,9.0
7473,342,1,7.0,9.0
7473,314,1,6.0,9.0
7473,314,1,6.0,9.0
7473,341,1,6.0,9.0
7473,341,1,6.0,9.0
7473,165,1,1.0,9.0
7473,165,1,1.0,9.0
7474,165,1,1.0,8.0
7474,166,1,2.0,8.0
7474,265,1,3.0,8.0
7475,140,1,1.0,0.0
7476,105,1,1.0,9.0
7477,104,1,2.0,8.0
7479,385,1,4.0,9.0
7480,150,1,2.0,10.0
7481,150,1,1.0,10.0
7483,265,1,1.0,0.0
7484,104,1,6.0,8.0
7486,143,1,1.0,0.0
7488,143,1,1.0,0.0
7489,150,-1,8.0,8.0
7491,143,-1,1.0,0.0
7495,140,1,5.0,9.0
7496,143,1,1.0,9.0
7496,165,-1,2.0,9.0
7497,165,1,1.0,8.0
7497,207,1,3.0,8.0
7497,166,1,2.0,8.0
7498,150,1,3.0,11.0
7499,165,1,5.0,8.0
7501,140,1,1.0,0.0
7501,143,1,2.0,0.0
7502,140,1,2.0,0.0
7503,140,-1,7.0,12.0
7503,140,-1,7.0,12.0
7504,165,1,1.0,8.0
7504,166,1,2.0,8.0
7504,265,1,3.0,8.0
7504,266,-1,4.0,8.0
7505,106,1,2.0,9.0
7506,181,1,7.0,9.0
7509,150,1,3.0,8.0
7510,150,-1,7.0,7.0
7511,104,1,2.0,0.0
7512,140,1,6.0,9.0
7514,140,1,1.0,0.0
7514,143,1,2.0,0.0
7515,207,-1,5.0,9.0
7516,160,1,3.0,0.0
7517,140,1,1.0,0.0
7517,105,1,2.0,0.0
7518,140,1,1.0,9.0
7519,150,1,8.0,9.0
7520,140,-1,1.0,8.0
7520,143,-1,2.0,8.0
7522,342,1,5.0,8.0
7522,414,1,5.0,8.0
7522,341,1,4.0,8.0
7522,415,1,6.0,8.0
7523,165,1,1.0,8.0
7524,166,1,2.0,8.0
7524,265,1,3.0,8.0
7524,207,1,4.0,8.0
7525,143,-1,1.0,8.0
7525,207,1,2.0,8.0
7526,143,1,2.0,6.0
7527,207,-1,3.0,8.0
7527,207,1,4.0,8.0
7528,150,1,1.0,8.0
7532,301,1,5.0,5.0
7532,365,1,5.0,5.0
7532,436,1,5.0,5.0
7532,492,1,5.0,5.0
7532,414,1,5.0,5.0
7534,143,-1,1.0,6.0
7534,165,1,2.0,6.0
7535,104,1,2.0,8.0
7538,165,1,4.0,6.0
7539,104,1,3.0,8.0
7542,140,1,1.0,0.0
7545,165,1,2.0,0.0
7546,104,1,5.0,6.0
7548,104,-1,4.0,0.0
7549,166,1,3.0,0.0
7549,165,1,2.0,0.0
7549,207,1,4.0,0.0
7551,143,1,2.0,8.0
7552,166,1,6.0,8.0
7552,143,1,1.0,8.0
7552,165,1,2.0,8.0
7554,165,1,2.0,8.0
7554,166,1,3.0,8.0
7556,105,-1,4.0,8.0
7560,160,1,2.0,8.0
7561,105,1,2.0,0.0
7564,105,1,2.0,8.0
7565,166,1,6.0,10.0
7565,207,1,7.0,10.0
7565,165,1,5.0,10.0
7566,166,1,1.0,0.0
7566,265,1,2.0,0.0
7566,265,1,3.0,0.0
7566,267,1,5.0,0.0
7567,166,1,1.0,8.0
7567,207,1,2.0,8.0
7569,105,-1,1.0,8.0
7571,143,1,1.0,0.0
7572,150,1,2.0,7.0
7573,104,1,6.0,8.0
7575,150,-1,6.0,9.0
7576,106,1,8.0,9.0
7577,140,1,1.0,8.0
7577,143,1,2.0,8.0
7577,165,-1,3.0,8.0
7577,166,-1,4.0,8.0
7577,265,-1,6.0,8.0
7577,207,-1,7.0,8.0
7578,143,-1,1.0,0.0
7580,140,-1,2.0,8.0
7581,166,1,3.0,4.0
7582,143,1,1.0,0.0
7584,105,1,1.0,8.0
7585,150,1,4.0,8.0
7586,143,1,1.0,8.0
7588,207,1,2.0,0.0
7589,267,1,4.0,8.0
7590,143,1,1.0,8.0
7590,165,1,2.0,8.0
7591,165,1,1.0,9.0
7592,140,1,2.0,7.0
7594,140,1,1.0,0.0
7594,165,1,1.0,0.0
7594,166,1,3.0,0.0
7594,265,1,6.0,0.0
7594,201,1,5.0,0.0
7594,207,1,5.0,0.0
7595,265,1,2.0,5.0
7597,143,1,1.0,10.0
7597,105,1,4.0,10.0
7598,105,1,2.0,0.0
7600,165,1,6.0,8.0
7600,166,-1,6.0,8.0
7602,105,1,1.0,8.0
7604,165,1,1.0,0.0
7605,104,1,2.0,6.0
7607,150,1,1.0,8.0
7608,165,-1,1.0,8.0
7608,165,1,2.0,8.0
7608,265,1,3.0,8.0
7608,266,1,4.0,8.0
7610,350,1,1.0,0.0
7610,365,1,1.0,0.0
7611,160,1,2.0,11.0
7611,150,1,5.0,11.0
7613,150,1,8.0,9.0
7615,265,1,4.0,0.0
7615,201,-1,5.0,0.0
7616,140,1,6.0,8.0
7617,150,1,2.0,0.0
7618,104,1,3.0,8.0
7620,143,1,2.0,11.0
7621,165,1,1.0,0.0
7621,166,1,4.0,0.0
7623,150,1,1.0,0.0
7624,143,-1,1.0,10.0
7625,166,1,2.0,0.0
7625,201,1,3.0,0.0
7625,265,-1,3.0,0.0
7626,105,1,6.0,8.0
7627,150,1,5.0,8.0
7629,104,1,5.0,6.0
7630,143,1,1.0,0.0
7630,165,1,2.0,0.0
7630,166,-1,3.0,0.0
7630,166,-1,4.0,0.0
7633,104,1,2.0,6.0
7635,265,1,3.0,10.0
7636,201,1,1.0,0.0
7636,265,1,1.0,0.0
7636,314,1,2.0,0.0
7636,317,1,2.0,0.0
7636,414,1,2.0,0.0
7636,490,1,2.0,0.0
7639,143,1,3.0,10.0
7639,140,1,2.0,10.0
7639,166,-1,5.0,10.0
7639,165,1,4.0,10.0
7639,166,1,6.0,10.0
7640,101,1,3.0,8.0
7640,317,1,3.0,8.0
7640,301,1,4.0,8.0
7640,304,1,7.0,8.0
7640,302,1,6.0,8.0
7640,492,1,6.0,8.0
7640,201,1,1.0,8.0
7641,166,1,4.0,6.0
7642,166,1,1.0,0.0
7642,265,1,2.0,0.0
7643,150,1,1.0,8.0
7645,150,-1,5.0,8.0
7646,365,1,2.0,0.0
7648,165,1,1.0,0.0
7650,150,1,1.0,8.0
7651,104,1,5.0,5.0
7654,165,1,1.0,8.0
7656,165,1,1.0,0.0
7656,166,-1,2.0,0.0
7657,165,1,1.0,6.0
7658,150,1,3.0,8.0
7658,143,-1,1.0,8.0
7659,165,1,1.0,0.0
7659,166,-1,2.0,0.0
7660,140,-1,4.0,7.0
7661,105,-1,7.0,10.0
7662,165,1,1.0,8.0
7662,166,1,2.0,8.0
7664,166,1,1.0,8.0
7664,265,1,2.0,8.0
7664,201,1,3.0,8.0
7664,267,1,3.0,8.0
7664,317,-1,4.0,8.0
7664,341,1,5.0,8.0
7664,373,1,5.0,8.0
7664,314,1,6.0,8.0
7665,101,1,1.0,9.0
7665,166,1,1.0,9.0
7667,165,-1,1.0,0.0
7668,143,1,1.0,8.0
7669,104,1,8.0,8.0
7669,140,-1,8.0,8.0
7670,301,1,4.0,10.0
7670,385,1,4.0,10.0
7670,317,1,5.0,10.0
7670,414,1,5.0,10.0
7670,415,1,6.0,10.0
7670,166,1,1.0,10.0
7670,265,1,2.0,10.0
7670,201,1,3.0,10.0
7670,267,1,3.0,10.0
7671,105,-1,7.0,8.0
7674,150,1,3.0,5.0
7675,143,1,1.0,10.0
7675,165,-1,2.0,10.0
7678,181,1,4.0,7.0
7679,166,-1,2.0,0.0
7680,104,1,4.0,8.0
7680,140,1,6.0,8.0
7682,104,1,6.0,10.0
7682,104,1,6.0,10.0
7684,266,1,4.0,9.0
7684,317,1,4.0,9.0
7684,341,1,4.0,9.0
7685,165,1,1.0,0.0
7686,143,1,1.0,0.0
7688,165,-1,1.0,8.0
7689,165,1,1.0,0.0
7690,165,1,1.0,0.0
7690,166,1,2.0,0.0
7691,165,1,6.0,8.0
7692,201,1,5.0,8.0
7692,201,1,5.0,8.0
7692,492,1,5.0,8.0
7692,492,1,5.0,8.0
7692,267,1,4.0,8.0
7692,267,1,4.0,8.0
7692,414,-1,4.0,8.0
7692,414,-1,4.0,8.0
7692,301,1,7.0,8.0
7692,301,1,7.0,8.0
7692,302,1,8.0,8.0
7692,302,1,8.0,8.0
7692,414,1,8.0,8.0
7692,414,1,8.0,8.0
7693,140,1,2.0,0.0
7696,265,1,1.0,8.0
7696,207,1,7.0,8.0
7698,104,1,1.0,0.0
7700,165,1,1.0,0.0
7700,166,1,2.0,0.0
7701,165,-1,1.0,8.0
7701,166,1,3.0,8.0
7701,165,1,5.0,8.0
7701,265,1,4.0,8.0
7702,105,1,2.0,7.0
7703,104,-1,5.0,9.0
7704,143,1,1.0,6.0
7704,165,1,2.0,6.0
7704,166,1,2.0,6.0
7704,265,1,5.0,6.0
7705,165,1,1.0,9.0
7708,165,1,1.0,9.0
7708,166,1,2.0,9.0
7709,165,1,1.0,0.0
7710,166,1,4.0,12.0
7710,265,-1,6.0,12.0
7710,165,1,3.0,12.0
7711,267,1,5.0,0.0
7711,265,1,4.0,0.0
7711,385,1,6.0,0.0
7711,207,-1,6.0,0.0
7712,140,-1,5.0,9.0
7712,150,1,7.0,9.0
7714,165,1,4.0,8.0
7714,140,1,2.0,8.0
7715,160,1,1.0,0.0
7716,104,1,1.0,6.0
7718,150,1,1.0,8.0
7719,265,1,5.0,11.0
7720,140,1,1.0,8.0
7721,140,1,1.0,8.0
7721,143,1,2.0,8.0
7722,143,1,1.0,0.0
7723,101,1,1.0,7.0
7723,143,-1,1.0,7.0
7724,166,1,1.0,0.0
7726,166,1,4.0,0.0
7726,201,1,5.0,0.0
7726,265,1,5.0,0.0
7727,266,1,6.0,8.0
7728,143,1,1.0,7.0
7728,105,1,2.0,7.0
7729,165,1,1.0,8.0
7729,265,-1,3.0,8.0
7729,166,1,2.0,8.0
7730,166,1,1.0,11.0
7730,265,1,2.0,11.0
7731,207,1,1.0,6.0
7733,165,1,1.0,8.0
7733,165,1,1.0,8.0
7733,166,1,2.0,8.0
7733,166,1,2.0,8.0
7733,201,1,3.0,8.0
7733,201,1,3.0,8.0
7733,265,1,3.0,8.0
7733,265,1,3.0,8.0
7733,301,1,5.0,8.0
7733,301,1,5.0,8.0
7733,435,1,5.0,8.0
7733,435,1,5.0,8.0
7733,267,1,4.0,8.0
7733,267,1,4.0,8.0
7733,317,1,4.0,8.0
7733,317,1,4.0,8.0
7733,341,1,7.0,8.0
7733,341,1,7.0,8.0
7733,414,1,6.0,8.0
7733,414,1,6.0,8.0
7733,436,1,6.0,8.0
7733,436,1,6.0,8.0
7733,314,1,8.0,8.0
7733,314,1,8.0,8.0
7733,342,1,8.0,8.0
7733,342,1,8.0,8.0
7734,143,1,2.0,0.0
7734,140,1,1.0,0.0
7735,166,1,3.0,0.0
7735,201,1,4.0,0.0
7735,265,1,4.0,0.0
7735,165,1,2.0,0.0
7736,150,1,6.0,10.0
7737,104,1,3.0,10.0
7739,160,1,4.0,10.0
7744,267,1,1.0,6.0
7744,201,1,2.0,6.0
7745,166,1,1.0,7.0
7745,166,1,1.0,7.0
7745,265,1,2.0,7.0
7745,265,1,2.0,7.0
7745,267,1,3.0,7.0
7745,267,1,3.0,7.0
7745,201,1,4.0,7.0
7745,201,1,4.0,7.0
7745,317,1,5.0,7.0
7745,317,1,5.0,7.0
7745,414,1,7.0,7.0
7745,414,1,7.0,7.0
7746,140,1,7.0,7.0
7746,150,1,7.0,7.0
7747,140,1,4.0,5.0
7747,104,1,4.0,5.0
7748,143,1,1.0,10.0
7748,166,1,3.0,10.0
7748,165,-1,2.0,10.0
7748,265,1,4.0,10.0
7751,105,1,6.0,10.0
7752,165,-1,1.0,8.0
7752,165,1,2.0,8.0
7752,166,-1,3.0,8.0
7752,166,1,4.0,8.0
7752,265,1,5.0,8.0
7752,207,1,6.0,8.0
7754,207,1,1.0,7.0
7755,165,1,3.0,8.0
7755,143,1,2.0,8.0
7755,166,1,4.0,8.0
7755,207,-1,6.0,8.0
7756,104,1,4.0,6.0
7759,165,1,1.0,6.0
7760,265,1,3.0,9.0
7760,267,1,5.0,9.0
7760,317,1,4.0,9.0
7760,414,-1,7.0,9.0
7760,240,1,6.0,9.0
7760,301,1,6.0,9.0
7760,415,1,8.0,9.0
7761,105,1,1.0,8.0
7762,140,1,2.0,7.0
7763,165,1,2.0,10.0
7763,143,1,1.0,10.0
7765,143,1,1.0,8.0
7766,165,1,1.0,9.0
7766,166,-1,2.0,9.0
7767,143,1,1.0,0.0
7768,201,-1,5.0,8.0
7768,341,1,5.0,8.0
7768,301,-1,7.0,8.0
7768,435,1,7.0,8.0
7768,492,1,7.0,8.0
7768,497,1,7.0,8.0
7768,201,1,6.0,8.0
7768,317,1,6.0,8.0
7768,414,1,6.0,8.0
7768,397,1,8.0,8.0
7768,436,1,8.0,8.0
7769,165,1,3.0,0.0
7770,150,1,5.0,7.0
7771,105,-1,1.0,6.0
7772,143,1,1.0,8.0
7773,160,1,1.0,8.0
7774,181,1,6.0,8.0
7775,165,1,1.0,7.0
7776,140,1,1.0,8.0
7777,143,1,1.0,7.0
7777,166,-1,3.0,7.0
7777,165,1,2.0,7.0
7778,385,1,6.0,6.0
7779,140,1,3.0,6.0
7779,104,1,6.0,6.0
7780,143,1,1.0,0.0
7783,150,1,4.0,6.0
7784,105,1,1.0,9.0
7785,201,1,7.0,10.0
7785,240,1,7.0,10.0
7785,317,1,8.0,10.0
7785,342,1,8.0,10.0
7785,414,1,8.0,10.0
7788,101,1,1.0,8.0
7788,265,1,1.0,8.0
7788,201,1,3.0,8.0
7788,317,1,3.0,8.0
7788,267,1,2.0,8.0
7788,301,1,5.0,8.0
7788,414,1,5.0,8.0
7788,492,1,5.0,8.0
7788,373,1,7.0,8.0
7788,385,1,7.0,8.0
7788,435,1,7.0,8.0
7788,415,1,8.0,8.0
7789,104,-1,2.0,6.0
7790,166,1,1.0,8.0
7791,166,-1,3.0,8.0
7791,207,1,8.0,8.0
7791,143,1,1.0,8.0
7791,165,1,2.0,8.0
7792,165,1,1.0,0.0
7794,104,-1,5.0,5.0
7796,143,1,1.0,0.0
7798,140,1,1.0,8.0
7800,105,1,2.0,0.0
7801,140,1,1.0,0.0
7802,101,1,1.0,8.0
7802,166,1,2.0,8.0
7802,265,1,3.0,8.0
7802,207,1,4.0,8.0
7803,140,1,2.0,4.0
7804,166,1,2.0,10.0
7804,265,1,3.0,10.0
7804,267,1,5.0,10.0
7804,317,1,5.0,10.0
7804,265,1,4.0,10.0
7804,165,1,1.0,10.0
7805,165,1,1.0,8.0
7806,140,1,5.0,8.0
7807,165,-1,1.0,0.0
7807,166,1,2.0,0.0
7809,201,1,2.0,8.0
7809,265,1,2.0,8.0
7810,101,1,1.0,8.0
7810,166,1,1.0,8.0
7810,201,1,2.0,8.0
7810,265,1,2.0,8.0
7810,267,1,3.0,8.0
7810,317,1,3.0,8.0
7810,301,1,4.0,8.0
7810,341,1,4.0,8.0
7810,435,1,5.0,8.0
7810,397,1,6.0,8.0
7810,436,1,6.0,8.0
7810,414,1,7.0,8.0
7810,497,1,7.0,8.0
7811,150,1,1.0,4.0
7813,150,-1,4.0,5.0
7815,165,1,1.0,8.0
7816,267,-1,1.0,6.0
7816,267,-1,1.0,6.0
7818,104,1,1.0,0.0
7819,301,1,5.0,6.0
7819,414,-1,5.0,6.0
7819,435,1,5.0,6.0
7819,317,1,4.0,6.0
7819,341,1,4.0,6.0
7819,397,1,4.0,6.0
7819,365,1,6.0,6.0
7819,436,1,6.0,6.0
7819,492,1,6.0,6.0
7822,104,1,1.0,9.0
7823,165,1,1.0,0.0
7824,140,1,4.0,7.0
7826,166,1,1.0,0.0
7827,201,1,4.0,8.0
7827,267,1,4.0,8.0
7827,317,1,5.0,8.0
7827,435,1,5.0,8.0
7827,265,-1,4.0,8.0
7827,301,1,7.0,8.0
7827,304,1,7.0,8.0
7827,265,1,6.0,8.0
7827,492,1,6.0,8.0
7827,414,1,8.0,8.0
7827,436,1,8.0,8.0
7828,165,1,1.0,8.0
7828,166,1,2.0,8.0
7828,207,-1,5.0,8.0
7830,166,1,1.0,9.0
7830,207,1,3.0,9.0
7830,265,1,2.0,9.0
7831,105,1,1.0,8.0
7831,150,1,2.0,8.0
7832,267,1,3.0,8.0
7832,201,-1,4.0,8.0
7832,207,1,6.0,8.0
7833,201,1,6.0,8.0
7833,414,1,7.0,8.0
7834,104,1,4.0,6.0
7835,104,1,3.0,5.0
7837,101,1,1.0,7.0
7837,301,1,1.0,7.0
7837,302,1,2.0,7.0
7837,435,1,3.0,7.0
7837,492,1,6.0,7.0
7838,151,1,6.0,9.0
7839,160,1,2.0,0.0
7840,140,1,5.0,8.0
7841,165,1,4.0,10.0
7841,166,1,6.0,10.0
7841,207,1,7.0,10.0
7842,140,1,2.0,10.0
7843,165,1,2.0,0.0
7844,143,1,1.0,0.0
7845,166,-1,3.0,9.0
7845,166,1,4.0,9.0
7846,104,1,7.0,10.0
7847,143,1,2.0,9.0
7848,104,1,1.0,6.0
7849,143,1,1.0,8.0
7849,165,1,2.0,8.0
7850,166,1,1.0,8.0
7850,201,1,2.0,8.0
7850,265,1,2.0,8.0
7850,267,1,4.0,8.0
7850,317,1,4.0,8.0
7850,341,1,5.0,8.0
7850,435,1,5.0,8.0
7850,492,1,7.0,8.0
7850,314,-1,6.0,8.0
7851,165,1,3.0,8.0
7852,140,-1,5.0,8.0
7852,104,-1,8.0,8.0
7853,415,1,8.0,8.0
7853,415,1,8.0,8.0
7854,165,1,1.0,8.0
7854,166,1,2.0,8.0
7854,265,1,3.0,8.0
7854,266,-1,4.0,8.0
7854,317,-1,4.0,8.0
7854,314,-1,8.0,8.0
7854,350,-1,8.0,8.0
7855,165,-1,1.0,8.0
7855,165,1,5.0,8.0
7856,150,1,1.0,11.0
7858,143,1,1.0,8.0
7858,166,1,3.0,8.0
7858,165,1,2.0,8.0
7858,265,1,4.0,8.0
7859,105,1,4.0,7.0
7860,104,1,1.0,7.0
7860,140,1,2.0,7.0
7861,166,-1,1.0,8.0
7862,150,1,5.0,8.0
7864,150,-1,1.0,8.0
7865,104,1,3.0,8.0
7865,140,1,4.0,8.0
7867,105,1,1.0,8.0
7868,165,1,1.0,9.0
7868,166,1,3.0,9.0
7868,166,1,2.0,9.0
7868,201,1,4.0,9.0
7868,265,1,4.0,9.0
7868,317,1,7.0,9.0
7868,317,1,6.0,9.0
7868,267,1,8.0,9.0
7869,105,1,1.0,8.0
7870,166,1,1.0,11.0
7870,265,1,2.0,11.0
7871,140,1,2.0,8.0
7872,201,1,5.0,8.0
7872,266,1,6.0,8.0
7872,414,1,6.0,8.0
7872,317,1,8.0,8.0
7872,373,1,8.0,8.0
7872,415,1,7.0,8.0
7873,165,1,1.0,6.0
7873,166,1,2.0,6.0
7873,266,1,2.0,6.0
7874,143,1,1.0,8.0
7875,105,-1,4.0,9.0
7877,165,1,2.0,10.0
7878,166,1,2.0,8.0
7878,207,-1,3.0,8.0
7878,165,1,1.0,8.0
7879,150,1,2.0,7.0
7882,350,1,6.0,8.0
7882,436,1,6.0,8.0
7882,414,1,8.0,8.0
7882,492,1,8.0,8.0
7883,265,1,3.0,9.0
7884,105,1,2.0,8.0
7885,104,1,5.0,6.0
7887,104,1,2.0,7.0
7889,150,1,3.0,8.0
7890,150,-1,3.0,6.0
7891,207,1,6.0,8.0
7891,166,1,2.0,8.0
7892,105,1,1.0,8.0
7892,105,1,1.0,8.0
7893,140,1,1.0,7.0
7893,105,1,5.0,7.0
7894,105,1,6.0,10.0
7896,150,1,3.0,10.0
7897,265,1,1.0,0.0
7899,104,1,3.0,6.0
7900,104,-1,2.0,8.0
7901,165,1,1.0,0.0
7902,105,1,2.0,8.0
7904,317,1,5.0,8.0
7904,201,1,4.0,8.0
7904,304,1,7.0,8.0
7904,414,-1,6.0,8.0
7905,265,1,1.0,0.0
7905,267,1,3.0,0.0
7905,207,1,4.0,0.0
7910,105,1,1.0,8.0
7912,150,1,5.0,8.0
7912,140,1,7.0,8.0
7913,150,1,4.0,0.0
7914,104,1,5.0,8.0
7914,140,1,4.0,8.0
